sku,store,attribute_set,type,categories,created_at,description,glass_color,glass_cutouts,glass_height,glass_thickness,glass_width,handle_style,hardware_depth,hardware_finish,hardware_length,hardware_orientation,has_options,hinge_orientation,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,options_container,page_layout,panel_count,panel_type,price,required_options,seal_color,seal_length,seal_type,short_description,shower_depth_max,shower_depth_min,shower_layout,shower_length_max,shower_length_min,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image
BEA-SIN-OL,default,Sinks,simple,Sinks & Faucets/Sinks,2015-05-22T15:42:29-06:00,"<p><span style=""font-size: large;""><strong>Specifications:</strong></span></p>
<ul>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Inside Dimensions: 18 3/8"" x 13 1/2""</span></span></li>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Outside Dimensions: 20 5/8"" x 15 5/8""</span></span></li>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Basin Depth: 8""</span></span></li>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Overflow: Yes</span></span></li>
</ul>
<p style=""text-align: center;"">&nbsp;</p>
<p>&nbsp;</p>
<p style=""text-align: center;""><span style=""font-size: medium;""><strong><span style=""color: #ff0000;"">*</span>Sink does not include drain or mounting hardware<span style=""color: #ff0000;"">*</span></strong></span></p>
",,,,,,,,,,,0,,/BEA-SIN-OL/large_oval.jpg,,,/BEA-SIN-OL/large_oval.jpg;/BEA-SIN-OL/large_oval.jpg;/BEA-SIN-OL/large_oval.jpg;/BEA-SIN-OL/large_ov_sink3.jpg;/BEA-SIN-OL/large_ov_sink2.jpg;/BEA-SIN-OL/large_ov_sink1.jpg,,,,,,Use config,Use config,Bear Large Oval Porcelain Sink,,Product Info Column,,,,210,0,,,,"<p style=""text-align: center;""><span style=""font-size: x-large;""><span style=""color: #333399;""><strong>Bear Ceramics -&nbsp;</strong></span></span><span style=""color: #333399; font-size: x-large;"">Sleek &amp; Reliable</span></p>
<p><span style=""font-size: small;""><span style=""white-space: pre;""> </span><span>With its unique shape and clean lines, the large oval sink by Bear Ceramics evokes casual elegance. This spacious and distinctive sink pairs a classic style with versatility, and is a great choice to complement both traditional and modern bathrooms.</span><br /></span></p>
<p><span style=""font-size: small;""><br /></span></p>
",,,,,,/BEA-SIN-OL/large_oval.jpg,,,,,Enabled,Taxable Goods,/BEA-SIN-OL/large_oval.jpg,,5/29/2015 15:41:36,bear-large-oval-porcelain-sink,bear-large-oval-porcelain-sink.html,"Catalog, Search",11,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEA-SIN-OS,default,Sinks,simple,Sinks & Faucets/Sinks,2015-05-22T15:42:29-06:00,"<p>With its unique, rectangular shape and clean lines, the small rectangle sink by Bear Ceramics evokes casual elegance. This spacious and distinctive sink pairs a classic style with versatility, and is a great choice to complement both traditional and modern bathrooms.</p>
<p><span><strong>Specifications:</strong></span></p>
<ul>
<li><span><span>Inside Dimensions: 16 5/8"" x 11 1/2""</span></span></li>
<li><span><span>Outside Dimensions: 18 3/8"" x 13 5/8""</span></span></li>
<li><span><span>Basin Depth: 7 1/2""</span></span></li>
<li><span><span>Overflow: Yes</span></span></li>
</ul>",,,,,,,,,,,0,,/BEA-SIN-OS/small_oval.jpg,,,/BEA-SIN-OS/small_oval.jpg;/BEA-SIN-OS/small_oval.jpg;/BEA-SIN-OS/small_oval.jpg;/BEA-SIN-OS/small_ov_sink1.jpg;/BEA-SIN-OS/small_ov_sink2.jpg;/BEA-SIN-OS/small_ov_sink3.jpg,,,,,,Use config,Use config,Bear Small Oval Porcelain Sink,,Product Info Column,,,,210,0,,,,Small Oval Porcelain Sink,,,,,,/BEA-SIN-OS/small_oval.jpg,,,,,Enabled,Taxable Goods,/BEA-SIN-OS/small_oval.jpg,,5/29/2015 15:41:21,bear-small-oval-porcelain-sink,bear-small-oval-porcelain-sink.html,"Catalog, Search",11,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEA-SIN-RL,default,Sinks,simple,Sinks & Faucets/Sinks,2015-05-22T15:42:29-06:00,"<p><span style=""font-size: large;""><strong>Specifications:</strong></span></p>
<ul>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Inside Dimensions: 18 3/8"" x 12 5/8""</span></span></li>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Outside Dimensions: 20 5/8"" x 14 7/8""</span></span></li>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Basin Depth: 8""</span></span></li>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Overflow: Yes</span></span></li>
</ul>
<p style=""text-align: center;"">&nbsp;</p>
<p>&nbsp;</p>
<p style=""text-align: center;""><span style=""font-size: medium;""><strong><span style=""color: #ff0000;"">*</span>Sink does not include drain or mounting hardware<span style=""color: #ff0000;"">*</span></strong></span></p>",,,,,,,,,,,0,,/BEA-SIN-RL/large_rec.jpg,,,/BEA-SIN-RL/large_rec.jpg;/BEA-SIN-RL/large_rec.jpg;/BEA-SIN-RL/large_rec.jpg;/BEA-SIN-RL/large_rec_sink3.jpg;/BEA-SIN-RL/large_rec_sink2.jpg;/BEA-SIN-RL/large_rec_sink1.jpg,,,,,,Use config,Use config,Bear Large Rectangle Porcelain Sink,,Product Info Column,,,,210,0,,,,"<p style=""text-align: center;""><span style=""font-size: x-large;""><span style=""color: #333399;""><strong>Bear Ceramics -&nbsp;</strong></span></span><span style=""color: #333399; font-size: x-large;"">Sleek &amp; Reliable</span></p>
<p><span style=""font-size: small;""><span style=""white-space: pre;""> </span><span>With its unique, rectangular shape and clean lines, the large rectangle sink by Bear Ceramics evokes casual elegance. This spacious and distinctive sink pairs a classic style with versatility, and is a great choice to complement both traditional and modern bathrooms.</span><br /></span></p>
<p><span style=""font-size: small;""><br /></span></p>",,,,,,/BEA-SIN-RL/large_rec.jpg,,,,,Enabled,Taxable Goods,/BEA-SIN-RL/large_rec.jpg,,6/2/2015 15:36:04,bear-large-rectangle-porcelain-sink,bear-large-rectangle-porcelain-sink.html,"Catalog, Search",11,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEA-SIN-RS,default,Sinks,simple,Sinks & Faucets/Sinks,2015-05-22T15:42:29-06:00,"<p><span style=""font-size: large;""><strong>Specifications:</strong></span></p>
<ul>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Inside Dimensions: 16 5/8"" x 11 1/2""</span></span></li>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Outside Dimensions: 18 3/8"" x 13 5/8""</span></span></li>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Basin Depth: 7 1/2""</span></span></li>
<li><span style=""font-size: small;""><span style=""font-size: small;"">Overflow: Yes</span></span></li>
</ul>
<p style=""text-align: center;"">&nbsp;</p>
<p>&nbsp;</p>
<p style=""text-align: center;""><span style=""font-size: medium;""><strong><span style=""color: #ff0000;"">*</span>Sink does not include drain or mounting hardware<span style=""color: #ff0000;"">*</span></strong></span></p>
",,,,,,,,,,,0,,/BEA-SIN-RS/small_rec.jpg,,,/BEA-SIN-RS/small_rec.jpg;/BEA-SIN-RS/small_rec.jpg;/BEA-SIN-RS/small_rec.jpg;/BEA-SIN-RS/small_rec_sink1.jpg;/BEA-SIN-RS/small_rec_sink2.jpg,,,,,,Use config,Use config,Bear Small Rectangle Porcelain Sink,,Product Info Column,,,,210,0,,,,"<p style=""text-align: center;""><span style=""font-size: x-large;""><span style=""color: #333399;""><strong>Bear Ceramics -&nbsp;</strong></span></span><span style=""color: #333399; font-size: x-large;"">Sleek &amp; Reliable</span></p>
<p><span style=""font-size: small;""><span style=""white-space: pre;""> </span><span>With its unique, rectangular shape and clean lines, the small rectangle sink by Bear Ceramics evokes casual elegance. This spacious and distinctive sink pairs a classic style with versatility, and is a great choice to complement both traditional and modern bathrooms.</span><br /></span></p>
<p><span style=""font-size: small;""><br /></span></p>
",,,,,,/BEA-SIN-RS/small_rec.jpg,,,,,Enabled,Taxable Goods,/BEA-SIN-RS/small_rec.jpg,,5/29/2015 15:40:48,bear-small-rectangle-porcelain-sink,bear-small-rectangle-porcelain-sink.html,"Catalog, Search",11,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VC-BN-K1,default,Default,simple,,2015-05-27T13:05:19-06:00,"<p>High quality hardware will add a simplistic elegance to your vanity cabinets, kitchen cabinets or dresser with these beautiful knobs in brushed nickel.</p>
<p>Knobs can be used on doors or drawers as desired. Knobs come packaged as a set of 4.</p>
<ul>
<li>Dimensions: - Diameter 1 /14""</li>
<li>Length (from cabinet 1"")</li>
<li>Screw is 1"" deep for mounting to cabinet</li>
</ul>",,,,,,,,,,,0,,/VC-BN-K1/img_1659_1_1.jpg,,,/VC-BN-K1/img_1659_1_1.jpg;/VC-BN-K1/img_1659_1_1.jpg;/VC-BN-K1/img_1659_1_1.jpg;/VC-BN-K1/bathroom-cabinet-handles-knobs-110sn_1.jpg;/VC-BN-K1/img_1667_1_1.jpg;/VC-BN-K1/img_1657_1_1.jpg;/VC-BN-K1/img_1655_1_1.jpg,,,,,,Use config,Use config,Brushed Nickel Knobs for Cabinets in set of 4,,Product Info Column,,,,12.95,0,,,,Brushed Nickel Knobs for Cabinets (set of 4),,,,,,/VC-BN-K1/img_1659_1_1.jpg,,,,,Enabled,Taxable Goods,/VC-BN-K1/img_1659_1_1.jpg,,6/9/2015 15:27:10,brushed-nickel-knobs-for-cabinets-set-of-4,brushed-nickel-knobs-for-cabinets-set-of-4.html,"Catalog, Search",0.2,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS-STR-LG,default,Default,simple,,2015-03-06T16:00:43-07:00,"<h1><strong>Modern Stainless Steel Kitchen Strainer</strong></h1>
<p><strong>Protect your plumbing with this high-end Basket Strainer. &nbsp;</strong><strong>Strainer baskets will keep your drain clean and prevent unecessary plumbing issues. This drain &amp; strainer assembly are made of stainless steel for long lasting beauty and functionality.</strong></p>
<ul>
<li>SUS304 Grade Stainless Steel- Very durable and high quality, no staining or rusting.</li>
<li>Strainer comes with 3 separate components for ease of use and installation</li>
<li>Removable stainless steel basket strainer</li>
<li>Stainless steel stopper that seals tightly with black rubber seal</li>
<li>Stopper can be use with or without the basket strainer</li>
</ul>
<p><strong>Product Dimensions:</strong> <br />Outer diameter: 4 1/2 inches<br />Inner diameter: 3 1/2 inches<br />Basin depth: 3 1/2 inches</p>
<p>&nbsp;</p>",,,,,,,,,,,0,,/SS-STR-LG/strainer00010.jpg,,,/SS-STR-LG/strainer00010.jpg;/SS-STR-LG/strainer00010.jpg;/SS-STR-LG/strainer00010.jpg;/SS-STR-LG/strainer00009.jpg;/SS-STR-LG/strainer00005.jpg;/SS-STR-LG/strainer00008.jpg;/SS-STR-LG/strainer00002.jpg;/SS-STR-LG/strainer00001.jpg;/SS-STR-LG/strainer00004.jpg,,,,,,Use config,Use config,Kitchen Sink Strainer in Stainless Steel,,Product Info Column,,,,12.95,0,,,,<p><strong>Protect your plumbing with this high-end Basket Strainer. &nbsp;</strong><strong>Strainer baskets will keep your drain clean and prevent unecessary plumbing issues. This drain &amp; strainer assembly are made of stainless steel for long lasting beauty and functionality.</strong></p>,,,,,,/SS-STR-LG/strainer00010.jpg,,6/9/2015 0:00:00,,,Enabled,Taxable Goods,/SS-STR-LG/strainer00010.jpg,,6/9/2015 17:29:51,kitchen-sink-strainer-in-stainless-steel,kitchen-sink-strainer-in-stainless-steel.html,"Catalog, Search",0.3,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-WAL-60,default,Vanity Cabinets,simple,,2015-10-06T11:48:08-06:00,"60"" Monicker Bathroom Double Vanity Cabinet- Walnut",,,,,,,,,,,0,,no_selection,,,,,,,,,Use config,Use config,"60"" Monicker Bathroom Double Vanity Cabinet- Walnut",,Product Info Column,,,,599,0,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Walnut",,,,,,no_selection,,,,,Enabled,Taxable Goods,no_selection,,6/10/2015 17:52:11,60-monicker-bathroom-double-vanity-cabinet-walnut,60-monicker-bathroom-double-vanity-cabinet-walnut.html,"Catalog, Search",147,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-ALM-60,default,Vanity Cabinets,simple,,2015-06-10T11:50:54-06:00,"60"" Monicker Bathroom Double Vanity Cabinet- Almond",,,,,,,,,,,0,,,,,,,,,,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Almond",,,,,,599,0,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Almond",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,60-monicker-bathroom-double-vanity-cabinet-almond,60-monicker-bathroom-double-vanity-cabinet-almond.html,Not Visible Individually,147,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-OLI-60,default,Vanity Cabinets,simple,,2015-06-10T11:50:54-06:00,"60"" Monicker Bathroom Double Vanity Cabinet- Olive",,,,,,,,,,,0,,,,,,,,,,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Olive",,,,,,599,0,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Olive",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,60-monicker-bathroom-double-vanity-cabinet-olive,60-monicker-bathroom-double-vanity-cabinet-olive.html,Not Visible Individually,147,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-EBO-60,default,Vanity Cabinets,simple,,2015-06-10T11:50:54-06:00,"60"" Monicker Bathroom Double Vanity Cabinet- Ebony",,,,,,,,,,,0,,,,,,,,,,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Ebony",,,,,,599,0,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Ebony",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,60-monicker-bathroom-double-vanity-cabinet-ebony,60-monicker-bathroom-double-vanity-cabinet-ebony.html,Not Visible Individually,147,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-WHI-60,default,Vanity Cabinets,simple,,2015-06-10T11:50:54-06:00,"60"" Monicker Bathroom Double Vanity Cabinet- White",,,,,,,,,,,0,,,,,,,,,,,,,"60"" Monicker Bathroom Double Vanity Cabinet- White",,,,,,599,0,,,,"60"" Monicker Bathroom Double Vanity Cabinet- White",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,60-monicker-bathroom-double-vanity-cabinet-white,60-monicker-bathroom-double-vanity-cabinet-white.html,Not Visible Individually,147,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-NAT-60,default,Vanity Cabinets,simple,,2015-06-10T11:50:54-06:00,"60"" Monicker Bathroom Double Vanity Cabinet- Natural",,,,,,,,,,,0,,,,,,,,,,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Natural",,,,,,599,0,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Natural",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,60-monicker-bathroom-double-vanity-cabinet-natural,60-monicker-bathroom-double-vanity-cabinet-natural.html,Not Visible Individually,147,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-UNF-60,default,Vanity Cabinets,simple,,2015-06-10T11:50:55-06:00,"60"" Monicker Bathroom Double Vanity Cabinet- Unfinished",,,,,,,,,,,0,,,,,,,,,,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Unfinished",,,,,,599,0,,,,"60"" Monicker Bathroom Double Vanity Cabinet- Unfinished",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,60-monicker-bathroom-double-vanity-cabinet-unfinished,60-monicker-bathroom-double-vanity-cabinet-unfinished.html,Not Visible Individually,147,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-UNF-30-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"30"" Monicker Framed Mirror - Unfinished",,,,,,,,,,,0,,,,,,,,,,,,,"30"" Monicker Framed Mirror - Unfinished",,,,,,89,0,,,,"30"" Monicker Framed Mirror - Unfinished",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,30-monicker-framed-mirror-unfinished,30-monicker-framed-mirror-unfinished.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-WAL-30-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"30"" Monicker Framed Mirror - Walnut",,,,,,,,,,,0,,,,,,,,,,,,,"30"" Monicker Framed Mirror - Walnut",,,,,,89,0,,,,"30"" Monicker Framed Mirror - Walnut",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,30-monicker-framed-mirror-walnut,30-monicker-framed-mirror-walnut.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-OLI-30-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"30"" Monicker Framed Mirror - Olive",,,,,,,,,,,0,,,,,,,,,,,,,"30"" Monicker Framed Mirror - Olive",,,,,,89,0,,,,"30"" Monicker Framed Mirror - Olive",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,30-monicker-framed-mirror-olive,30-monicker-framed-mirror-olive.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-EBO-30-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"30"" Monicker Framed Mirror - Ebony",,,,,,,,,,,0,,,,,,,,,,,,,"30"" Monicker Framed Mirror - Ebony",,,,,,89,0,,,,"30"" Monicker Framed Mirror - Ebony",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,30-monicker-framed-mirror-ebony,30-monicker-framed-mirror-ebony.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-WHI-30-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"30"" Monicker Framed Mirror - White",,,,,,,,,,,0,,,,,,,,,,,,,"30"" Monicker Framed Mirror - White",,,,,,89,0,,,,"30"" Monicker Framed Mirror - White",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,30-monicker-framed-mirror-white,30-monicker-framed-mirror-white.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-NAT-30-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"30"" Monicker Framed Mirror - Natural",,,,,,,,,,,0,,,,,,,,,,,,,"30"" Monicker Framed Mirror - Natural",,,,,,89,0,,,,"30"" Monicker Framed Mirror - Natural",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:11,30-monicker-framed-mirror-natural,30-monicker-framed-mirror-natural.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-ALM-30-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"30"" Monicker Framed Mirror - Almond",,,,,,,,,,,0,,,,,,,,,,,,,"30"" Monicker Framed Mirror - Almond",,,,,,89,0,,,,"30"" Monicker Framed Mirror - Almond",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:12,30-monicker-framed-mirror-almond,30-monicker-framed-mirror-almond.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-UNF-24-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"24"" Monicker Framed Mirror - Unfinished",,,,,,,,,,,0,,,,,,,,,,,,,"24"" Monicker Framed Mirror - Unfinished",,,,,,79,0,,,,"24"" Monicker Framed Mirror - Unfinished",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:12,24-monicker-framed-mirror-unfinished,24-monicker-framed-mirror-unfinished.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-WAL-24-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"24"" Monicker Framed Mirror - Walnut",,,,,,,,,,,0,,,,,,,,,,,,,"24"" Monicker Framed Mirror - Walnut",,,,,,79,0,,,,"24"" Monicker Framed Mirror - Walnut",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:12,24-monicker-framed-mirror-walnut,24-monicker-framed-mirror-walnut.html,Not Visible Individually,10,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-OLI-24-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"24"" Monicker Framed Mirror - Olive",,,,,,,,,,,0,,,,,,,,,,,,,"24"" Monicker Framed Mirror - Olive",,,,,,79,0,,,,"24"" Monicker Framed Mirror - Olive",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:12,24-monicker-framed-mirror-olive,24-monicker-framed-mirror-olive.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-EBO-24-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"24"" Monicker Framed Mirror - Ebony",,,,,,,,,,,0,,,,,,,,,,,,,"24"" Monicker Framed Mirror - Ebony",,,,,,79,0,,,,"24"" Monicker Framed Mirror - Ebony",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:12,24-monicker-framed-mirror-ebony,24-monicker-framed-mirror-ebony.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-WHI-24-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"24"" Monicker Framed Mirror - White",,,,,,,,,,,0,,,,,,,,,,,,,"24"" Monicker Framed Mirror - White",,,,,,79,0,,,,"24"" Monicker Framed Mirror - White",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:12,24-monicker-framed-mirror-white,24-monicker-framed-mirror-white.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-NAT-24-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"24"" Monicker Framed Mirror - Natural",,,,,,,,,,,0,,,,,,,,,,,,,"24"" Monicker Framed Mirror - Natural",,,,,,79,0,,,,"24"" Monicker Framed Mirror - Natural",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:12,24-monicker-framed-mirror-natural,24-monicker-framed-mirror-natural.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN-ALM-24-MR,default,Vanity Mirrors,simple,,2015-06-10T11:50:55-06:00,"24"" Monicker Framed Mirror - Almond",,,,,,,,,,,0,,,,,,,,,,,,,"24"" Monicker Framed Mirror - Almond",,,,,,79,0,,,,"24"" Monicker Framed Mirror - Almond",,,,,,,,,,,Enabled,Taxable Goods,,,6/10/2015 17:52:12,24-monicker-framed-mirror-almond,24-monicker-framed-mirror-almond.html,Not Visible Individually,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
